OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,Latitude,Longitude
67389,COUCHE-TARD,"H-20, EXIT 145",Saint-Liboire,QC,300,4.73244636,,
67389,COUCHE-TARD,"H-20, EXIT 145",Saint-Liboire,QC,300,4.7314019,,
67389,COUCHE-TARD,"H-20, EXIT 145",Saint-Liboire,QC,300,4.73383969,,
67389,COUCHE-TARD,"H-20, EXIT 145",Saint-Liboire,QC,300,4.74116815,,
67389,COUCHE-TARD,"H-20, EXIT 145",Saint-Liboire,QC,300,4.74186729,,
67391,SHOEMAKERS SHELL TRAVEL CENTER,I-80 EXIT 395 AT MILE 395,Lincoln,NE,413,3.349,40.8088861,-96.7077751
67393,LOVES TRAVEL STOP #280,"I-10, EXIT 114",Buckeye,AZ,930,3.569,33.3703197,-112.5837760
67394,Circle K #2745133,US-23 & SR-38,Waycross,GA,75,3.399,31.2068214,-82.3378559
67395,KUM & GO #0267,"I-80, EXIT 267 & SR 38",Tipton,IA,380,2.98233333,41.7697016,-91.1281732
67396,Q C MART,US-61 & CR-E63,Welton,IA,270,3.699,41.9080812,-90.5954147
67397,EXPRESS LANE #51,I-80 EXIT 93 ROUTE 71,Ottawa                                  ,IL,290,3.899,41.3516628,-88.8454360
67397,EXPRESS LANE #51,I-80 EXIT 93 ROUTE 71,Ottawa                                  ,IL,290,3.599,41.3516628,-88.8454360
67398,CASEYS #3998,SR-13 & HWY-C,Lowry City                              ,MO,400,3.249,38.1400275,-93.7268774
67400,SPEEDWAY #3547,I-75 & 696,Lima,OH,411,3.499,40.8336427,-83.9577206
67401,QUIKTRIP #973,"I-45, EXIT 272",Hutchins,TX,630,2.88233333,32.6316057,-96.7019872
67402,TA EXPRESS HOT SPRINGS,US-395/US-18 & SR-79,Hot Springs,SD,506,3.299,43.4316460,-103.4743630
67404,Meskwaki Travel Plaza,HIGHWAY 30 E,Tama,IA,486,3.234,41.9988441,-92.6744103
67405,ANTELOPE TRUCK STOP,"I-80, EXIT 386",Burns                                   ,WY,795,3.199,41.1918159,-104.3589070
67406,GETGO #3701,"I-99, EXIT 23",East Freedom                            ,PA,14,4.099,40.3575744,-78.4297365
67408,STOCKTON TRAVEL CENTER,US-20/SR-78,Stockton                                ,IL,520,3.599,42.3574294,-89.9991586
67409,XTRA MART #7025,SR-146,Sutton,MA,175,3.649,42.1499283,-71.7629658
67410,STRIPES #40532,US-83 & US-277,Carrizo Springs,TX,740,3.349,28.5203029,-99.8567789
67411,LOVES TRAVEL STOP #226,"I-25, EXIT 104",Pueblo,CO,803,3.619,38.2639950,-104.6141867
67414,PILOT TRAVEL CENTERS #590,"I-94, EXIT 100",Alexandria,MN,250,3.46566666,45.8835101,-95.3745015
67416,CASEYS #4025,US-61/SR-92,Muscatine                               ,IA,380,3.299,41.4776121,-91.1210053
67417,QUIKTRIP #444,"I-10 EXIT, 139",Phoenix,AZ,930,3.369,33.4228624,-112.1688413
67418,KUM & GO #0080,"US-218/SR-27, EXIT 80 & SR-22",Riverside,IA,380,3.09733333,41.4875242,-91.5539918
67419,LOVES TRAVEL STOP #359,"I-75, EXIT 283",Cartersville,GA,18,3.55566666,34.1652304,-84.7997613
67420,LOVES TRAVEL STOP #369,I-40 EXIT 163 & SR-48,Dickson,TN,460,3.17566666,36.1459327,-87.3480592
67421,LOVES TRAVEL STOP #375,US-79/SR-6 & FM-485,Hearne,TX,670,3.489,30.8788819,-96.5962378
67422,KUM & GO #0137,"I-80, EXIT 237",Tiffin,IA,380,3.099,41.6968957,-91.6657387
67423,FIRELAKE GRAND TRAVEL PLAZA,"I-40, EXIT 178 & SR-102",Shawnee,OK,483,2.899,35.3272928,-96.9253004
67424,FLORIDA 595 TRUCK STOP,"I-595/SR-84, EXIT 9 & US-441",Fort Lauderdale,FL,64,3.769,26.1223084,-80.1433786
67425,LITTLEFIELD EXPRESS #15,"US-67, EXIT 55 & SR-258",Bald Knob,AR,695,3.309,35.3098066,-91.5679114
67426,Spearville Truck Stop,"I-56, 126 RD",Spearville                              ,KS,570,3.46566666,37.8500191,-99.7567932
67427,CASEYS #2907,I-57 & I-62,Charleston,MO,275,3.044,36.9233026,-89.3501172
67428,CONOCO,"I-95, EXIT 12",Carteret                                ,NJ,79,3.499,40.5773266,-74.2282005
67429,7-ELEVEN #40396,"NJTP, EXIT 8A",Monroe Township,NJ,115,3.559,40.3357560,-74.4334464
67431,SPARKYS ONE STOP #32,I-30 & CR 33,Carroll,IA,320,3.23233333,42.0193628,-94.8603350
67432,PILOT TRAVEL CENTERS #471,US-27 & US-17,Haines City,FL,140,3.559,28.1067315,-81.6287423
67432,PILOT TRAVEL CENTER #471,US-27 & US-17,Haines City,FL,140,3.569,28.1178437,-81.6384758
67434,SHELL FOOD MART,"I-35, EXIT 54",Cameron,MO,400,2.99066666,39.7412703,-94.2384482
67435,7 ELEVEN #40122,I-95 MM2,Newark,DE,160,3.459,39.6828358,-75.7515682
67436,7-ELEVEN #40069,"I-81, EXIT 29",Shippensburg,PA,70,3.42233333,40.0507198,-77.5205485
67437,CANDIA FIRST STOP,"SR-101, EXIT 3",Candia                                  ,NH,170,3.899,43.0779160,-71.2772370
67438,LOVES TRAVEL STOP #363,"I-75, EXIT 358 & SR-326",Ocala,FL,225,3.353,29.1871986,-82.1400923
67438,LOVES TRAVEL STOPS #363,"I-75, EXIT 358 & SR-326",Ocala,FL,225,3.329,29.1871986,-82.1400923
67439,LOVES TRAVEL STOPS #380,US-287/SR-114,Rhome,TX,630,3.089,33.0534563,-97.4719662
67439,LOVES TRAVEL STOP #380,US-287/SR-114,Rhome,TX,630,3.161,33.0534563,-97.4719662
67440,PILOT TRAVEL CENTERS #503,"I-79, EXIT 146 & CR-77",Morgantown,WV,165,4.059,39.6296809,-79.9559437
67442,PILOT #4598,I-75 EXIT 56,Niota,TN,285,3.599,35.5453487,-84.5651523
67443,PILOT #4599,"I-24, EXIT 135",Monteagle,TN,285,3.33566666,35.2326853,-85.8254867
67453,PETRO-CANADA,HWY 63 N,Fort Mcmurray                           ,AB,85,3.95368953,,
67453,PETRO-CANADA,HWY 63 N,Fort Mcmurray                           ,AB,85,3.90457465,,
67453,PETRO-CANADA,HWY 63 N,Fort Mcmurray                           ,AB,85,3.90399897,,
67453,PETRO-CANADA,HWY 63 N,Fort Mcmurray                           ,AB,85,3.81157149,,
67453,PETRO-CANADA,HWY 63 N,Fort Mcmurray                           ,AB,85,3.97950166,,
67453,PETRO-CANADA,HWY 63 N,Fort Mcmurray                           ,AB,85,3.8132543,,
67455,PETRO-CANADA,HWY 16 E,Lloydminster                            ,AB,80,3.95078155,35.0288257,-89.8360043
67455,PETRO-CANADA,HWY 16 E,Lloydminster                            ,AB,80,3.95981025,35.0288257,-89.8360043
67455,PETRO-CANADA,HWY 16 E,Lloydminster                            ,AB,80,3.95252583,35.0288257,-89.8360043
67455,PETRO-CANADA,HWY 16 E,Lloydminster                            ,AB,80,3.96039416,35.0288257,-89.8360043
67459,PETRO-CANADA,HWY 43,Valleyview                              ,AB,80,3.95078155,39.9648763,-83.0729177
67459,PETRO-CANADA,HWY 43,Valleyview                              ,AB,80,3.67317193,39.9648763,-83.0729177
67459,PETRO-CANADA,HWY 43,Valleyview                              ,AB,80,3.95981025,39.9648763,-83.0729177
67459,PETRO-CANADA,HWY 43,Valleyview                              ,AB,80,3.67506448,39.9648763,-83.0729177
67459,PETRO-CANADA,HWY 43,Valleyview                              ,AB,80,3.95252583,39.9648763,-83.0729177
67459,PETRO-CANADA,HWY 43,Valleyview                              ,AB,80,3.96039416,39.9648763,-83.0729177
67460,PETRO-CANADA,HWY 1,Abbotsford                              ,BC,800,4.22920168,44.9471087,-90.3194786
67460,PETRO-CANADA,HWY 1,Abbotsford                              ,BC,800,4.23949171,44.9471087,-90.3194786
67460,PETRO-CANADA,HWY 1,Abbotsford                              ,BC,800,4.09933844,44.9471087,-90.3194786
67460,PETRO-CANADA,HWY 1,Abbotsford                              ,BC,800,4.23106887,44.9471087,-90.3194786
67463,PETRO-CANADA,"HWY 1, EXIT 109 N",Chilliwack                              ,BC,800,4.32322097,29.5085103,-98.6581942
67463,PETRO-CANADA,"HWY 1, EXIT 109 N",Chilliwack                              ,BC,800,4.25798323,29.5085103,-98.6581942
67463,PETRO-CANADA,"HWY 1, EXIT 109 N",Chilliwack                              ,BC,800,4.00941454,29.5085103,-98.6581942
67463,PETRO-CANADA,"HWY 1, EXIT 109 N",Chilliwack                              ,BC,800,4.3504892,29.5085103,-98.6581942
67463,PETRO-CANADA,"HWY 1, EXIT 109 N",Chilliwack                              ,BC,800,4.25704369,29.5085103,-98.6581942
67463,PETRO-CANADA,"HWY 1, EXIT 109 N",Chilliwack                              ,BC,800,4.31463179,29.5085103,-98.6581942
67469,PETRO-CANADA,HWY 1 N,Brandon                                 ,MB,900,3.56361446,32.2731475,-89.9868058
67469,PETRO-CANADA,HWY 1 N,Brandon                                 ,MB,900,3.73711612,32.2731475,-89.9868058
67469,PETRO-CANADA,HWY 1 N,Brandon                                 ,MB,900,3.70020344,32.2731475,-89.9868058
67469,PETRO-CANADA,HWY 1 N,Brandon                                 ,MB,900,3.72969139,32.2731475,-89.9868058
67469,PETRO-CANADA,HWY 1 N,Brandon                                 ,MB,900,3.64532377,32.2731475,-89.9868058
67469,PETRO-CANADA,HWY 1 N,Brandon                                 ,MB,900,3.73656513,32.2731475,-89.9868058
67476,PETRO-CANADA,"HWY 401, EXIT 275 N",Kitchener                               ,ON,430,3.39394131,,
67476,PETRO-CANADA,"HWY 401, EXIT 275 N",Kitchener                               ,ON,430,3.39543974,,
67476,PETRO-CANADA,"HWY 401, EXIT 275 N",Kitchener                               ,ON,430,3.34071441,,
67476,PETRO-CANADA,"HWY 401, EXIT 275 N",Kitchener                               ,ON,430,3.33899404,,
67476,PETRO-CANADA,"HWY 401, EXIT 275 N",Kitchener                               ,ON,430,3.40169746,,
67476,PETRO-CANADA,"HWY 401, EXIT 275 N",Kitchener                               ,ON,430,3.43010883,,
67477,PETRO-CANADA,HWY 7 N,Brampton                                ,ON,720,3.44962533,39.2207900,-87.3850205
67477,PETRO-CANADA,HWY 7 N,Brampton                                ,ON,720,3.64532377,39.2207900,-87.3850205
67477,PETRO-CANADA,HWY 7 N,Brampton                                ,ON,720,3.48541438,39.2207900,-87.3850205
67477,PETRO-CANADA,HWY 7 N,Brampton                                ,ON,720,3.67398278,39.2207900,-87.3850205
67477,PETRO-CANADA,HWY 7 N,Brampton                                ,ON,720,3.70920637,39.2207900,-87.3850205
67477,PETRO-CANADA,HWY 7 N,Brampton                                ,ON,720,3.39643942,39.2207900,-87.3850205
67478,PETRO-CANADA,HWY 601 N,Dryden                                  ,ON,900,4.06394305,31.4371790,-92.4008360
67478,PETRO-CANADA,HWY 601 N,Dryden                                  ,ON,900,3.98155204,31.4371790,-92.4008360
67478,PETRO-CANADA,HWY 601 N,Dryden                                  ,ON,900,4.07143281,31.4371790,-92.4008360
67478,PETRO-CANADA,HWY 601 N,Dryden                                  ,ON,900,4.0621496,31.4371790,-92.4008360
67478,PETRO-CANADA,HWY 601 N,Dryden                                  ,ON,900,4.07203318,31.4371790,-92.4008360
67478,PETRO-CANADA,HWY 601 N,Dryden                                  ,ON,900,3.97950166,31.4371790,-92.4008360
67484,PETRO-CANADA,HWY 1 & HWY 207,Dugald                                  ,MB,900,3.56361446,32.7191162,-96.7868971
67484,PETRO-CANADA,HWY 1 & HWY 207,Dugald                                  ,MB,900,3.73711612,32.7191162,-96.7868971
67484,PETRO-CANADA,HWY 1 & HWY 207,Dugald                                  ,MB,900,3.56099338,32.7191162,-96.7868971
67484,PETRO-CANADA,HWY 1 & HWY 207,Dugald                                  ,MB,900,3.5617793,32.7191162,-96.7868971
67484,PETRO-CANADA,HWY 1 & HWY 207,Dugald                                  ,MB,900,3.72969139,32.7191162,-96.7868971
67484,PETRO-CANADA,HWY 1 & HWY 207,Dugald                                  ,MB,900,3.73656513,32.7191162,-96.7868971
67500,PETRO-CANADA,HWY 63,Fort Mcmurray                           ,AB,85,4.18305536,,
67500,PETRO-CANADA,HWY 63,Fort Mcmurray                           ,AB,85,4.06304613,,
67500,PETRO-CANADA,HWY 63,Fort Mcmurray                           ,AB,85,4.0621496,,
67500,PETRO-CANADA,HWY 63,Fort Mcmurray                           ,AB,85,3.90457465,,
67500,PETRO-CANADA,HWY 63,Fort Mcmurray                           ,AB,85,4.06394305,,
67500,PETRO-CANADA,HWY 63,Fort Mcmurray                           ,AB,85,3.98155204,,
67503,PETRO-CANADA,HWY-43,Grande Prairie                          ,AB,80,3.67317193,42.5978341,-98.4437165
67503,PETRO-CANADA,HWY-43,Grande Prairie                          ,AB,80,3.93248441,42.5978341,-98.4437165
67503,PETRO-CANADA,HWY-43,Grande Prairie                          ,AB,80,3.67506448,42.5978341,-98.4437165
67503,PETRO-CANADA,HWY-43,Grande Prairie                          ,AB,80,3.87609333,42.5978341,-98.4437165
67506,PETRO-CANADA,"HWY 2, EXIT 268",Calgary,AB,50,4.01621367,31.6174004,-94.1193622
67506,PETRO-CANADA,"HWY 2, EXIT 268",Calgary,AB,50,4.07143281,31.6174004,-94.1193622
67506,PETRO-CANADA,"HWY 2, EXIT 268",Calgary,AB,50,3.87010202,31.6174004,-94.1193622
67506,PETRO-CANADA,"HWY 2, EXIT 268",Calgary,AB,50,3.86810903,31.6174004,-94.1193622
67506,PETRO-CANADA,"HWY 2, EXIT 268",Calgary,AB,50,4.00823444,31.6174004,-94.1193622
67506,PETRO-CANADA,"HWY 2, EXIT 268",Calgary,AB,50,3.86725552,31.6174004,-94.1193622
67508,PETRO-CANADA,HWY-15 ,Fort Saskatchewan                       ,AB,80,3.72804545,,
67508,PETRO-CANADA,HWY-15 ,Fort Saskatchewan                       ,AB,80,3.56361446,,
67508,PETRO-CANADA,HWY-15 ,Fort Saskatchewan                       ,AB,80,3.93248441,,
67508,PETRO-CANADA,HWY-15 ,Fort Saskatchewan                       ,AB,80,3.95981025,,
67508,PETRO-CANADA,HWY-15 ,Fort Saskatchewan                       ,AB,80,3.86810903,,
67508,PETRO-CANADA,HWY-15 ,Fort Saskatchewan                       ,AB,80,3.92467152,,
67540,PETRO-CANADA,"HWY-97, SMITH AVE EXIT",Quesnel                                 ,BC,850,4.59114784,32.2518919,-110.8172811
67540,PETRO-CANADA,"HWY-97, SMITH AVE EXIT",Quesnel                                 ,BC,850,4.45521463,32.2518919,-110.8172811
67540,PETRO-CANADA,"HWY-97, SMITH AVE EXIT",Quesnel                                 ,BC,850,4.60231851,32.2518919,-110.8172811
67540,PETRO-CANADA,"HWY-97, SMITH AVE EXIT",Quesnel                                 ,BC,850,4.45292033,32.2518919,-110.8172811
67540,PETRO-CANADA,"HWY-97, SMITH AVE EXIT",Quesnel                                 ,BC,850,4.59317483,32.2518919,-110.8172811
67540,PETRO-CANADA,"HWY-97, SMITH AVE EXIT",Quesnel                                 ,BC,850,4.60163996,32.2518919,-110.8172811
67543,PETRO-CANADA,HWY 97,Fort St John,BC,850,4.64888344,30.3067654,-90.9196768
67543,PETRO-CANADA,HWY 97,Fort St John,BC,850,4.23231459,30.3067654,-90.9196768
67543,PETRO-CANADA,HWY 97,Fort St John,BC,850,4.43420612,30.3067654,-90.9196768
67543,PETRO-CANADA,HWY 97,Fort St John,BC,850,4.23013507,30.3067654,-90.9196768
67543,PETRO-CANADA,HWY 97,Fort St John,BC,850,4.22920168,30.3067654,-90.9196768
67543,PETRO-CANADA,HWY 97,Fort St John,BC,850,4.35113072,30.3067654,-90.9196768
67550,PETRO-CANADA,QEW EXIT 88/89,Hamilton                                ,ON,430,3.65338686,40.0749813,-86.0498885
67550,PETRO-CANADA,QEW EXIT 88/89,Hamilton                                ,ON,430,3.61747561,40.0749813,-86.0498885
67550,PETRO-CANADA,QEW EXIT 88/89,Hamilton                                ,ON,430,3.65284821,40.0749813,-86.0498885
67550,PETRO-CANADA,QEW EXIT 88/89,Hamilton                                ,ON,430,3.61933947,40.0749813,-86.0498885
67550,PETRO-CANADA,QEW EXIT 88/89,Hamilton                                ,ON,430,3.64612848,40.0749813,-86.0498885
67550,PETRO-CANADA,QEW EXIT 88/89,Hamilton                                ,ON,430,3.58883539,40.0749813,-86.0498885
67556,PETRO-CANADA,"HWY 401, EXIT 611",Kingston                                ,ON,410,3.7575457,39.3789387,-85.3883005
67556,PETRO-CANADA,"HWY 401, EXIT 611",Kingston                                ,ON,410,3.7567164,39.3789387,-85.3883005
67556,PETRO-CANADA,"HWY 401, EXIT 611",Kingston                                ,ON,410,3.82028205,39.3789387,-85.3883005
67556,PETRO-CANADA,"HWY 401, EXIT 611",Kingston                                ,ON,410,3.75588747,39.3789387,-85.3883005
67556,PETRO-CANADA,"HWY 401, EXIT 611",Kingston                                ,ON,410,3.48002694,39.3789387,-85.3883005
67556,PETRO-CANADA,"HWY 401, EXIT 611",Kingston                                ,ON,410,3.76502588,39.3789387,-85.3883005
67560,PETRO-CANADA,"HWY-401, EXIT 320 & HWY-8",Milton                                  ,ON,970,3.39394131,39.7881021,-85.1552424
67560,PETRO-CANADA,"HWY-401, EXIT 320 & HWY-8",Milton                                  ,ON,970,3.39643942,39.7881021,-85.1552424
67560,PETRO-CANADA,"HWY-401, EXIT 320 & HWY-8",Milton                                  ,ON,970,3.45801858,39.7881021,-85.1552424
67560,PETRO-CANADA,"HWY-401, EXIT 320 & HWY-8",Milton                                  ,ON,970,3.45114834,39.7881021,-85.1552424
67560,PETRO-CANADA,"HWY-401, EXIT 320 & HWY-8",Milton                                  ,ON,970,3.45750874,39.7881021,-85.1552424
67560,PETRO-CANADA,"HWY-401, EXIT 320 & HWY-8",Milton                                  ,ON,970,3.39469036,39.7881021,-85.1552424
67566,CIRCLE K,"HWYY 407, EXIT 48",Mississauga,ON,720,3.31798054,,
67566,CIRCLE K,"HWYY 407, EXIT 48",Mississauga,ON,720,3.22688923,,
67566,CIRCLE K,"HWYY 407, EXIT 48",Mississauga,ON,720,3.2571269,,
67566,CIRCLE K,"HWYY 407, EXIT 48",Mississauga,ON,720,3.23474054,,
67566,CIRCLE K,"HWYY 407, EXIT 48",Mississauga,ON,720,3.22760141,,
67566,CIRCLE K,"HWYY 407, EXIT 48",Mississauga,ON,720,3.22831391,,
67568,PETRO-CANADA,"HWY 403, EXIT 109",Burlington                              ,ON,970,3.31041527,40.4803144,-86.3947188
67568,PETRO-CANADA,"HWY 403, EXIT 109",Burlington                              ,ON,970,3.31114588,40.4803144,-86.3947188
67568,PETRO-CANADA,"HWY 403, EXIT 109",Burlington                              ,ON,970,3.31846981,40.4803144,-86.3947188
67568,PETRO-CANADA,"HWY 403, EXIT 109",Burlington                              ,ON,970,3.31285191,40.4803144,-86.3947188
67568,PETRO-CANADA,"HWY 403, EXIT 109",Burlington                              ,ON,970,3.31187682,40.4803144,-86.3947188
67570,PETRO-CANADA,"HWY-401, EXIT 328 & HWY-3",Hornby,ON,970,3.39543974,38.0963780,-87.4950333
67570,PETRO-CANADA,"HWY-401, EXIT 328 & HWY-3",Hornby,ON,970,3.33899404,38.0963780,-87.4950333
67570,PETRO-CANADA,"HWY-401, EXIT 328 & HWY-3",Hornby,ON,970,3.58883539,38.0963780,-87.4950333
67570,PETRO-CANADA,"HWY-401, EXIT 328 & HWY-3",Hornby,ON,970,3.34071441,38.0963780,-87.4950333
67570,PETRO-CANADA,"HWY-401, EXIT 328 & HWY-3",Hornby,ON,970,3.43010883,38.0963780,-87.4950333
67570,PETRO-CANADA,"HWY-401, EXIT 328 & HWY-3",Hornby,ON,970,3.4296031,38.0963780,-87.4950333
67571,PETRO-CANADA,"HWY 401, EXIT 14",Windsor,ON,620,3.37379182,40.1544887,-85.2127456
67571,PETRO-CANADA,"HWY 401, EXIT 14",Windsor,ON,620,3.40219907,40.1544887,-85.2127456
67571,PETRO-CANADA,"HWY 401, EXIT 14",Windsor,ON,620,3.36609929,40.1544887,-85.2127456
67571,PETRO-CANADA,"HWY 401, EXIT 14",Windsor,ON,620,3.53471126,40.1544887,-85.2127456
67571,PETRO-CANADA,"HWY 401, EXIT 14",Windsor,ON,620,3.45216443,40.1544887,-85.2127456
67571,PETRO-CANADA,"HWY 401, EXIT 14",Windsor,ON,620,3.31114588,40.1544887,-85.2127456
67603,FLYING J #862,"HWY 401, EXIT 268",Ayr,ON,200,4.45390331,40.9521946,-87.3000728
67603,FLYING J #862,"HWY 401, EXIT 268",Ayr,ON,200,4.46276974,40.9521946,-87.3000728
67603,FLYING J #862,"HWY 401, EXIT 268",Ayr,ON,200,4.45292033,40.9521946,-87.3000728
67603,FLYING J #862,"HWY 401, EXIT 268",Ayr,ON,200,4.45193778,40.9521946,-87.3000728
67603,FLYING J #862,"HWY 401, EXIT 268",Ayr,ON,200,4.46211176,40.9521946,-87.3000728
67603,FLYING J #862,"HWY 401, EXIT 268",Ayr,ON,200,4.45521463,40.9521946,-87.3000728
67612,FLYING J TRAVEL PLAZA #914- TOWN PUMP,"I-90, EXIT 96 & US-93/SR-200",Missoula,MT,820,3.609,46.8701049,-113.9952670
67613,KWIK STAR #490,"US-20, EXIT 225 & SR-27/SR-58",Cedar Falls,IA,565,3.524,42.4704495,-92.4471727
67614,KWIK TRIP #622,US-14 & CR-5,Byron,MN,515,3.574,44.0298556,-92.6312937
67615,KWIK TRIP #844,US-63,Lake City,MN,515,3.549,44.4497562,-92.2677706
67616,KWIK TRIP #887,"US-41, EXIT 139 & SR-15",Appleton,WI,582,3.30233333,44.2888420,-88.4778639
67617,Twice Daily Convenience Store #8046,"I-24, EXIT 31 & SR-249",Joelton,TN,460,3.349,36.3131076,-86.8652772
67618,7-ELEVEN #40441,I-80 MM 21E,West Unity,OH,550,3.66233333,41.5861620,-84.4349491
67619,7-ELEVEN #40442,"I-80, MM 21W",West Unity,OH,550,3.66233333,41.5861620,-84.4349491
67620,LOVES TRAVEL STOP #452,"I-35, EXIT 70",Pauls Valley,OK,253,3.649,34.7392055,-97.2185090
67621,FLYING J TRAVEL PLAZA #925- TOWN PUMP,"I-15, EXIT 277",Great Falls,MT,815,3.63566666,47.5048851,-111.2918900
67622,LOVES TRAVEL STOP #454,"I-5/US-12, EXIT 72",Chehalis,WA,977,4.589,46.6599653,-122.9634320
67623,LOVES TRAVEL STOP #301,"I-90, EXIT 2",Post Falls,ID,970,3.74566666,47.7110106,-116.9480877
67624,LOVES TRAVEL STOP #300,I-70 EXIT 304,Bennett,CO,800,3.32566666,39.7460200,-104.4431973
67625,LOVES TRAVEL STOP #453,"I-10, EXIT 130 & US-231",Cottondale,FL,20,3.553,30.7971363,-85.3765965
67625,LOVES TRAVEL STOPS #453,"I-10, EXIT 130 & US-231",Cottondale,FL,20,3.589,30.7971363,-85.3765965
67626,KWIK TRIP #316,SR-15 N/SR-22 E,Hutchinson,MN,451,3.279,44.8700636,-94.3741466
67627,PILOT #4556,"I-75, EXIT 329",Wildwood,FL,225,3.22566666,28.8741292,-82.0902952
67627,PILOT TRAVEL CENTER #4556,"I-75, EXIT 329",Wildwood,FL,225,3.319,28.8652860,-82.0394286
67628,LOVES TRAVEL STOP #394,"I-65,EXIT 230",Demotte,IN,365,3.51233333,41.1950369,-87.1986403
67629,KWIK TRIP #681,"I-94, EXIT 205",Saint Michael,MN,451,3.29733333,45.2176946,-93.5978483
67630,KWIK TRIP #630,US-151/SR-32/SR-57,Chilton,WI,582,3.36566666,44.0289440,-88.1628151
67634,54 TRUCK STOP,US-54,Mullinville                             ,KS,357,3.46566666,37.5861307,-99.4756740
67635,LOVES TRAVEL STOP #456,I-280 EXIT 1B,Perrysburg,OH,550,3.76066666,41.5571178,-83.6279321
67636,LOVES TRAVEL STOPS #258,"I-35, EXIT 183",Ottawa,KS,336,3.239,39.1273653,-97.6568094
67636,LOVES TRAVEL STOP #258,"I-35, EXIT 183",Ottawa,KS,336,3.263,39.1273653,-97.6568094
67637,Power Gas & Truck Stop,US-1/US-9/US-46 & SR-5,Palisades Park                          ,NJ,115,3.219,40.8481556,-73.9976390
67641,DANIEL BOONE TRAVEL CENTER,US-23 /US-421/US-58 & SR-871,Duffield,VA,405,3.55733333,36.7117630,-82.7932940
67642,GO MART FOOD STORE #103,SR-16 & CR 50/39,Ellenboro                               ,WV,44,3.699,39.2645232,-81.0562217
67643,QUALITY MART #62,I-77 EXIT 82,Jonesville,NC,65,2.859,36.2393013,-80.8445152
67644,PARKERS #31 (DISCOUNT AVAILABLE),US-80/SR-26 & US-280,Ellabell,GA,195,3.03233333,32.1235368,-81.4856673
67645,CIRCLE K #2721416,US-441 & SR-20,Gainesville,FL,75,3.899,29.6394044,-82.3986305
67647,BUCHS TRUCK STOP,SR-7,Steubenville                            ,OH,542,3.69233333,40.3600714,-80.6151034
67650,VIRGINIA FAST STOP,SR-78 & SR-125,Virginia,IL,318,3.759,39.9511595,-90.2123427
67651,SIMMONS,US-60/SR-21,Ellsinore,MO,275,3.424,36.9342189,-90.7467876
67652,ON THE GO TRAVEL CENTER,"I-435, EXIT 8",Kansas City,KS,400,3.999,39.1134562,-94.6264970
67655,CIRCLE K #2706627,"I-10, EXIT 261",Slidell,LA,725,3.189,30.3107175,-89.7649367
67656,KWIK TRIP #888,US-10/US-49 & SR-54,Waupaca,WI,395,3.45733333,44.4020457,-88.7427465
67657,KWIK TRIP #463,US-52/SR-60,Zumbrota,MN,515,3.524,44.2828475,-92.6678321
67658,MIRABITO #41,I-81 EXIT 13,Tully                                   ,NY,12,4.299,42.7981230,-76.1093696
67664,CEFCO #16,SR-171,Godley,TX,637,2.98233333,32.4490290,-97.5266886
67665,ALL STAR,US-75 N,Sabetha                                 ,KS,553,3.499,39.9034278,-95.8018257
67666,5 STAR TRUCK STOP,"I-44, EXIT 137",Oklahoma City,OK,483,2.879,35.4729886,-97.5170536
67668,ADVENTURE TRUCK PLAZA,SR-3185 & SR-3107,Thibodaux,LA,623,3.399,29.7957633,-90.8228710
67669,ONE9 #1271,SR-86,Thermal,CA,900,4.299,33.6275782,-116.1250453
67669,CHEVRON DBA ONE9 #1271,SR-86,Thermal,CA,900,4.259,33.6275782,-116.1250453
67676,VALERO,"I-530/US-65, EXIT 34 & SR-365",White Hall,AR,695,3.16566666,34.2752744,-92.0917001
67677,BIGGAS TRUCK STOP,US-190/SR-6 & FM-2818,Bryan,TX,670,3.199,30.6743643,-96.3699632
67678,7-ELEVEN #40301,I-90/I-80,Genoa,OH,550,3.66233333,41.5181064,-83.3590940
67682,CASEYS #2739,1323 E MAIN ST,Beloit,KS,336,3.359,39.4586840,-98.1082820
67683,CASEYS #2734,"I-80, EXIT 222",Cozad,NE,330,3.03233333,40.8595822,-99.9858546
67684,CASEYS #2490,"I-35, EXIT 124 & US-69",Story City,IA,320,3.06233333,42.1872062,-93.5957713
67685,CASEYS #2792,"I-380/US-218, EXIT 13",Cedar Rapids,IA,380,3.499,41.9704200,-91.6767907
67686,CASEYS #2956,"I-315/US-81, EXIT 40",Hesston,KS,570,3.199,38.1385315,-97.4314857
67690,CEFCO #64,ST RT 14,Mexia,TX,765,3.099,31.6816183,-96.4783677
67695,MOREHEAD TRUCKSTOP,"I-64, EXIT 133 & SR- 801",Morehead,KY,255,3.599,38.1839705,-83.4326841
67697,FLORENCE TRAVEL PLAZA,"I-95, EXIT 150",Timmonsville                            ,SC,42,3.999,34.1348782,-79.9397885
67698,FRONTIER TRAVEL CENTER,US-12 & US-85,Bowman,ND,807,3.53233333,46.1770989,-103.4063847
67699,GAP FARMS TRAVEL CENTER,"I-20, EXIT 69 & SR-151",Arcadia                                 ,LA,590,3.249,32.5489683,-92.9217754
67701,MARATHON,"I-94, EXIT 331",Casselton,ND,341,3.31566666,46.8759625,-97.2099267
